"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DEL15","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DEL15","CANCELLED","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","DISTANCE",
2016,2,4,23,6,"DL","N848DN","1089",10397,"ATL",13487,"MSP","1505","1509",4.00,0.00,"1643","1643",0.00,0.00,0.00,0.00,158.00,154.00,907.00,
2016,2,4,23,6,"DL","N940DN","1122",10397,"ATL",13487,"MSP","1205","1203",-2.00,0.00,"1345","1327",-18.00,0.00,0.00,0.00,160.00,144.00,907.00,
2016,2,4,23,6,"DL","N914DL","1267",10397,"ATL",11433,"DTW","1715","1712",-3.00,0.00,"1915","1903",-12.00,0.00,0.00,0.00,120.00,111.00,594.00,
2016,2,4,23,6,"DL","N393DA","1340",14747,"SEA",13487,"MSP","0107","0058",-9.00,0.00,"0612","0607",-5.00,0.00,0.00,0.00,185.00,189.00,1399.00,
2016,2,4,24,7,"DL","N835DN","1271",11433,"DTW",10397,"ATL","1520","1519",-1.00,0.00,"1724","1707",-17.00,0.00,0.00,0.00,124.00,108.00,594.00,
2016,2,4,24,7,"DL","N814DN","1363",11433,"DTW",14747,"SEA","1220","1218",-2.00,0.00,"1425","1413",-12.00,0.00,0.00,0.00,305.00,295.00,1927.00,
2016,2,4,24,7,"DL","N344NB","1476",13487,"MSP",11433,"DTW","1405","1401",-4.00,0.00,"1645","1624",-21.00,0.00,0.00,0.00,100.00,83.00,528.00,
2016,2,4,24,7,"DL","N920DN","1549",13487,"MSP",10397,"ATL","1735","1730",-5.00,0.00,"2114","2105",-9.00,0.00,0.00,0.00,159.00,155.00,907.00,
2016,2,4,24,7,"DL","N585NW","1640",11433,"DTW",10397,"ATL","0725","0719",-6.00,0.00,"0932","0910",-22.00,0.00,0.00,0.00,127.00,111.00,594.00,
2016,2,4,24,7,"DL","N855DN","1731",14747,"SEA",12478,"JFK","2315","2316",1.00,0.00,"0734","0734",0.00,0.00,0.00,0.00,319.00,318.00,2422.00,
2016,2,4,24,7,"DL","N954DL","1815",13487,"MSP",10397,"ATL","0910","0911",1.00,0.00,"1243","1224",-19.00,0.00,0.00,0.00,153.00,133.00,907.00,
2016,2,4,25,1,"DL","N900DE","1476",13487,"MSP",11433,"DTW","1405","1410",5.00,0.00,"1647","1640",-7.00,0.00,0.00,0.00,102.00,90.00,528.00,
2016,2,4,24,7,"DL","N3732J","822",14747,"SEA",11433,"DTW","0600","0554",-6.00,0.00,"1315","1300",-15.00,0.00,0.00,0.00,255.00,246.00,1927.00,
2016,2,4,24,7,"DL","N939DL","888",13487,"MSP",10397,"ATL","1625","1622",-3.00,0.00,"1959","2002",3.00,0.00,0.00,0.00,154.00,160.00,907.00,
2016,2,4,24,7,"DL","N586NW","946",11433,"DTW",13487,"MSP","1530","1527",-3.00,0.00,"1632","1629",-3.00,0.00,0.00,0.00,122.00,122.00,528.00,
2016,2,4,24,7,"DL","N3753","997",10397,"ATL",12478,"JFK","1030","1028",-2.00,0.00,"1250","1232",-18.00,0.00,0.00,0.00,140.00,124.00,760.00,
2016,2,4,24,7,"DL","N698DL","1107",10397,"ATL",14747,"SEA","1930","1953",23.00,1.00,"2211","2240",29.00,1.00,0.00,0.00,341.00,347.00,2182.00,
2016,2,4,25,1,"DL","N174DN","420",10397,"ATL",12478,"JFK","1205","1204",-1.00,0.00,"1430","1412",-18.00,0.00,0.00,0.00,145.00,128.00,760.00,
2016,2,4,25,1,"DL","N624AG","433",12478,"JFK",10397,"ATL","0610","0609",-1.00,0.00,"0844","0832",-12.00,0.00,0.00,0.00,154.00,143.00,760.00,
2016,2,4,25,1,"DL","N853DN","491",12478,"JFK",14747,"SEA","1655","1715",20.00,1.00,"2024","1953",-31.00,0.00,0.00,0.00,389.00,338.00,2422.00,
2016,2,4,25,1,"DL","N815DN","589",13487,"MSP",14747,"SEA","1120","1113",-7.00,0.00,"1306","1227",-39.00,0.00,0.00,0.00,226.00,194.00,1399.00,
2016,2,4,25,1,"DL","N548US","733",11433,"DTW",14747,"SEA","1520","1527",7.00,0.00,"1721","1658",-23.00,0.00,0.00,0.00,301.00,271.00,1927.00,
2016,2,4,25,1,"DL","N830DN","784",10397,"ATL",13487,"MSP","0830","0839",9.00,0.00,"1016","1008",-8.00,0.00,0.00,0.00,166.00,149.00,907.00,
2016,2,4,25,1,"DL","N964AT","848",13487,"MSP",12478,"JFK","0908","0935",27.00,1.00,"1257","1307",10.00,0.00,0.00,0.00,169.00,152.00,1029.00,
2016,2,4,25,1,"DL","N3731T","940",11433,"DTW",14747,"SEA","1737","1734",-3.00,0.00,"1945","1857",-48.00,0.00,0.00,0.00,308.00,263.00,1927.00,
2016,2,4,25,1,"DL","N336NB","987",13487,"MSP",11433,"DTW","1946","1943",-3.00,0.00,"2227","2222",-5.00,0.00,0.00,0.00,101.00,99.00,528.00,
2016,2,4,25,1,"DL","N826DN","1089",10397,"ATL",13487,"MSP","1505","1503",-2.00,0.00,"1645","1643",-2.00,0.00,0.00,0.00,160.00,160.00,907.00,
2016,2,4,25,1,"DL","N960DN","1122",10397,"ATL",13487,"MSP","1205","1204",-1.00,0.00,"1345","1336",-9.00,0.00,0.00,0.00,160.00,152.00,907.00,
2016,2,4,25,1,"DL","N922DX","1267",10397,"ATL",11433,"DTW","1805","1801",-4.00,0.00,"2009","2001",-8.00,0.00,0.00,0.00,124.00,120.00,594.00,
2016,2,4,25,1,"DL","N3731T","1340",14747,"SEA",13487,"MSP","0107","0106",-1.00,0.00,"0614","0625",11.00,0.00,0.00,0.00,187.00,199.00,1399.00,
2016,2,4,25,1,"DL","N856DN","1397",13487,"MSP",14747,"SEA","1420","1420",0.00,0.00,"1605","1535",-30.00,0.00,0.00,0.00,225.00,195.00,1399.00,
2016,2,4,26,2,"DL","N826DN","945",13487,"MSP",11433,"DTW","0840","0834",-6.00,0.00,"1122","1058",-24.00,0.00,0.00,0.00,102.00,84.00,528.00,
2016,2,4,26,2,"DL","N376DA","991",10397,"ATL",11433,"DTW","1205","1204",-1.00,0.00,"1407","1403",-4.00,0.00,0.00,0.00,122.00,119.00,594.00,
2016,2,4,26,2,"DL","N349NB","1096",11433,"DTW",13487,"MSP","1200","1158",-2.00,0.00,"1257","1242",-15.00,0.00,0.00,0.00,117.00,104.00,528.00,
2016,2,4,24,7,"DL","N965AT","2468",11433,"DTW",13487,"MSP","1345","1341",-4.00,0.00,"1440","1431",-9.00,0.00,0.00,0.00,115.00,110.00,528.00,
2016,2,4,24,7,"DL","N851DN","2522",14747,"SEA",11433,"DTW","1402","1406",4.00,0.00,"2114","2116",2.00,0.00,0.00,0.00,252.00,250.00,1927.00,
2016,2,4,24,7,"DL","N955DN","2554",13487,"MSP",10397,"ATL","0722","0719",-3.00,0.00,"1055","1035",-20.00,0.00,0.00,0.00,153.00,136.00,907.00,
2016,2,4,24,7,"DL","N846DN","2618",11433,"DTW",14747,"SEA","2004","2001",-3.00,0.00,"2215","2159",-16.00,0.00,0.00,0.00,311.00,298.00,1927.00,
2016,2,4,24,7,"DL","N904DA","2815",13487,"MSP",10397,"ATL","1010","1006",-4.00,0.00,"1340","1322",-18.00,0.00,0.00,0.00,150.00,136.00,907.00,
2016,2,4,25,1,"DL","N1607B","16",14747,"SEA",10397,"ATL","1043","1043",0.00,0.00,"1832","1828",-4.00,0.00,0.00,0.00,289.00,285.00,2182.00,
2016,2,4,25,1,"DL","N962DL","220",12478,"JFK",10397,"ATL","1925","1920",-5.00,0.00,"2209","2135",-34.00,0.00,0.00,0.00,164.00,135.00,760.00,
2016,2,4,25,1,"DL","N752AT","2283",11433,"DTW",10397,"ATL","0555","0555",0.00,0.00,"0804","0747",-17.00,0.00,0.00,0.00,129.00,112.00,594.00,
2016,2,4,25,1,"DL","N6705Y","2366",10397,"ATL",11433,"DTW","0725","0725",0.00,0.00,"0921","0924",3.00,0.00,0.00,0.00,116.00,119.00,594.00,
2016,2,4,25,1,"DL","N946DN","2501",10397,"ATL",11433,"DTW","1341","1348",7.00,0.00,"1542","1533",-9.00,0.00,0.00,0.00,121.00,105.00,594.00,
2016,2,4,25,1,"DL","N928DL","2548",13487,"MSP",10397,"ATL","1113","1108",-5.00,0.00,"1439","1427",-12.00,0.00,0.00,0.00,146.00,139.00,907.00,
2016,2,4,25,1,"DL","N833DN","2609",10397,"ATL",14747,"SEA","0810","0809",-1.00,0.00,"1045","1024",-21.00,0.00,0.00,0.00,335.00,315.00,2182.00,
2016,2,4,25,1,"DL","N916DL","2811",10397,"ATL",13487,"MSP","1352","1347",-5.00,0.00,"1540","1517",-23.00,0.00,0.00,0.00,168.00,150.00,907.00,
2016,2,4,25,1,"DL","N819DN","2848",11433,"DTW",13487,"MSP","1951","1951",0.00,0.00,"2051","2032",-19.00,0.00,0.00,0.00,120.00,101.00,528.00,
2016,2,4,26,2,"DL","N816DN","53",13487,"MSP",11433,"DTW","1545","1537",-8.00,0.00,"1824","1813",-11.00,0.00,0.00,0.00,99.00,96.00,528.00,
2016,2,4,26,2,"DL","N911DA","303",13487,"MSP",11433,"DTW","0625","0619",-6.00,0.00,"0908","0849",-19.00,0.00,0.00,0.00,103.00,90.00,528.00,
2016,2,4,26,2,"DL","N1200K","425",12478,"JFK",10397,"ATL","1550","1615",25.00,1.00,"1834","1933",59.00,1.00,0.00,0.00,164.00,198.00,760.00,
2016,2,4,26,2,"DL","N853DN","440",12478,"JFK",14747,"SEA","1925","1916",-9.00,0.00,"2250","2228",-22.00,0.00,0.00,0.00,385.00,372.00,2422.00,
2016,2,4,26,2,"DL","N3764D","496",12478,"JFK",10397,"ATL","0830","0823",-7.00,0.00,"1115","1031",-44.00,0.00,0.00,0.00,165.00,128.00,760.00,
2016,2,4,26,2,"DL","N3734B","629",10397,"ATL",11433,"DTW","0905","0903",-2.00,0.00,"1101","1047",-14.00,0.00,0.00,0.00,116.00,104.00,594.00,
2016,2,4,26,2,"DL","N914DE","748",10397,"ATL",11433,"DTW","1050","1049",-1.00,0.00,"1249","1232",-17.00,0.00,0.00,0.00,119.00,103.00,594.00,
2016,2,4,26,2,"DL","N924DN","785",13487,"MSP",10397,"ATL","1316","1310",-6.00,0.00,"1650","1633",-17.00,0.00,0.00,0.00,154.00,143.00,907.00,
2016,2,4,26,2,"DL","N915DN","850",11433,"DTW",10397,"ATL","1627","1631",4.00,0.00,"1835","1809",-26.00,0.00,0.00,0.00,128.00,98.00,594.00,
2016,2,4,26,2,"DL","N856DN","1768",14747,"SEA",13487,"MSP","0845","0837",-8.00,0.00,"1400","1358",-2.00,0.00,0.00,0.00,195.00,201.00,1399.00,
2016,2,4,25,1,"DL","N924DN","1590",10397,"ATL",13487,"MSP","2100","2055",-5.00,0.00,"2251","2236",-15.00,0.00,0.00,0.00,171.00,161.00,907.00,
2016,2,4,25,1,"DL","N820DN","1650",11433,"DTW",13487,"MSP","0720","0738",18.00,1.00,"0823","0855",32.00,1.00,0.00,0.00,123.00,137.00,528.00,
2016,2,4,25,1,"DL","N853DN","1731",14747,"SEA",12478,"JFK","2315","2311",-4.00,0.00,"0734","0723",-11.00,0.00,0.00,0.00,319.00,312.00,2422.00,
2016,2,4,25,1,"DL","N946DN","1815",13487,"MSP",10397,"ATL","0910","0920",10.00,0.00,"1243","1250",7.00,0.00,0.00,0.00,153.00,150.00,907.00,
2016,2,4,25,1,"DL","N983DL","2005",11433,"DTW",10397,"ATL","1209","1202",-7.00,0.00,"1420","1351",-29.00,0.00,0.00,0.00,131.00,109.00,594.00,
2016,2,4,25,1,"DL","N596NW","2101",14747,"SEA",13487,"MSP","1315","1442",87.00,1.00,"1827","1954",87.00,1.00,0.00,0.00,192.00,192.00,1399.00,
2016,2,4,25,1,"DL","N3731T","2193",13487,"MSP",14747,"SEA","0700","0707",7.00,0.00,"0849","0821",-28.00,0.00,0.00,0.00,229.00,194.00,1399.00,
2016,2,4,26,2,"DL","N828DN","2609",10397,"ATL",14747,"SEA","0810","0806",-4.00,0.00,"1045","1014",-31.00,0.00,0.00,0.00,335.00,308.00,2182.00,
2016,2,4,26,2,"DL","N960DN","2815",13487,"MSP",10397,"ATL","1010","1003",-7.00,0.00,"1340","1321",-19.00,0.00,0.00,0.00,150.00,138.00,907.00,
2016,2,4,27,3,"DL","N804DN","17",10397,"ATL",14747,"SEA","1100","1100",0.00,0.00,"1341","1257",-44.00,0.00,0.00,0.00,341.00,297.00,2182.00,
2016,2,4,27,3,"DL","N3766","281",11433,"DTW",14747,"SEA","0855","0854",-1.00,0.00,"1104","1028",-36.00,0.00,0.00,0.00,309.00,274.00,1927.00,
2016,2,4,27,3,"DL","N974AT","423",12478,"JFK",10397,"ATL","1340","1332",-8.00,0.00,"1616","1539",-37.00,0.00,0.00,0.00,156.00,127.00,760.00,
2016,2,4,27,3,"DL","N896AT","436",12478,"JFK",13487,"MSP","1120","1115",-5.00,0.00,"1337","1321",-16.00,0.00,0.00,0.00,197.00,186.00,1029.00,
2016,2,4,27,3,"DL","N3736C","496",12478,"JFK",10397,"ATL","0830","0829",-1.00,0.00,"1115","1038",-37.00,0.00,0.00,0.00,165.00,129.00,760.00,
2016,2,4,27,3,"DL","N3730B","629",10397,"ATL",11433,"DTW","0905","0902",-3.00,0.00,"1101","1049",-12.00,0.00,0.00,0.00,116.00,107.00,594.00,
2016,2,4,27,3,"DL","N944DL","748",10397,"ATL",11433,"DTW","1050","1047",-3.00,0.00,"1249","1253",4.00,0.00,0.00,0.00,119.00,126.00,594.00,
2016,2,4,27,3,"DL","N948DN","785",13487,"MSP",10397,"ATL","1316","1313",-3.00,0.00,"1650","1643",-7.00,0.00,0.00,0.00,154.00,150.00,907.00,
2016,2,4,27,3,"DL","N958DN","850",11433,"DTW",10397,"ATL","1627","1623",-4.00,0.00,"1835","1805",-30.00,0.00,0.00,0.00,128.00,102.00,594.00,
2016,2,4,27,3,"DL","N806DN","945",13487,"MSP",11433,"DTW","0840","0837",-3.00,0.00,"1122","1115",-7.00,0.00,0.00,0.00,102.00,98.00,528.00,
2016,2,4,26,2,"DL","N825DN","1228",14747,"SEA",10397,"ATL","2237","2232",-5.00,0.00,"0618","0627",9.00,0.00,0.00,0.00,281.00,295.00,2182.00,
2016,2,4,26,2,"DL","N822DN","1336",14747,"SEA",12478,"JFK","0749","0742",-7.00,0.00,"1600","1658",58.00,1.00,0.00,0.00,311.00,376.00,2422.00,
2016,2,4,26,2,"DL","N958DL","1394",10397,"ATL",12478,"JFK","1527","1730",123.00,1.00,"1759","1958",119.00,1.00,0.00,0.00,152.00,148.00,760.00,
2016,2,4,26,2,"DL","N545US","1504",14747,"SEA",10397,"ATL","0815","0820",5.00,0.00,"1555","1603",8.00,0.00,0.00,0.00,280.00,283.00,2182.00,
2016,2,4,26,2,"DL","N915DN","1590",10397,"ATL",13487,"MSP","2100","2105",5.00,0.00,"2251","2240",-11.00,0.00,0.00,0.00,171.00,155.00,907.00,
2016,2,4,26,2,"DL","N829DN","1650",11433,"DTW",13487,"MSP","0720","0717",-3.00,0.00,"0823","0837",14.00,0.00,0.00,0.00,123.00,140.00,528.00,
2016,2,4,27,3,"DL","N918DH","1267",10397,"ATL",11433,"DTW","1805","1801",-4.00,0.00,"2009","1952",-17.00,0.00,0.00,0.00,124.00,111.00,594.00,
2016,2,4,27,3,"DL","N399DA","1340",14747,"SEA",13487,"MSP","0107","0058",-9.00,0.00,"0614","0614",0.00,0.00,0.00,0.00,187.00,196.00,1399.00,
2016,2,4,27,3,"DL","N856DN","1397",13487,"MSP",14747,"SEA","1420","1427",7.00,0.00,"1605","1539",-26.00,0.00,0.00,0.00,225.00,192.00,1399.00,
2016,2,4,27,3,"DL","N902DA","1520",10397,"ATL",13487,"MSP","2210","2233",23.00,1.00,"2352","2353",1.00,0.00,0.00,0.00,162.00,140.00,907.00,
2016,2,4,27,3,"DL","N822DN","1598",14747,"SEA",10397,"ATL","0630","0630",0.00,0.00,"1410","1417",7.00,0.00,0.00,0.00,280.00,287.00,2182.00,
2016,2,4,27,3,"DL","N330NB","1653",11433,"DTW",13487,"MSP","0830","0826",-4.00,0.00,"0930","0917",-13.00,0.00,0.00,0.00,120.00,111.00,528.00,
2016,2,4,27,3,"DL","N904DE","1734",13487,"MSP",11433,"DTW","1145","1138",-7.00,0.00,"1427","1418",-9.00,0.00,0.00,0.00,102.00,100.00,528.00,
2016,2,4,27,3,"DL","N340NW","1888",11433,"DTW",10397,"ATL","2015","2013",-2.00,0.00,"2218","2154",-24.00,0.00,0.00,0.00,123.00,101.00,594.00,
2016,2,4,26,2,"DL","N930DL","2005",11433,"DTW",10397,"ATL","1209","1205",-4.00,0.00,"1420","1351",-29.00,0.00,0.00,0.00,131.00,106.00,594.00,
2016,2,4,26,2,"DL","N587NW","2101",14747,"SEA",13487,"MSP","1315","1316",1.00,0.00,"1827","1832",5.00,0.00,0.00,0.00,192.00,196.00,1399.00,
2016,2,4,26,2,"DL","N3760C","2193",13487,"MSP",14747,"SEA","0700","0700",0.00,0.00,"0849","0842",-7.00,0.00,0.00,0.00,229.00,222.00,1399.00,
2016,2,4,26,2,"DL","N690DL","2283",11433,"DTW",10397,"ATL","0555","0551",-4.00,0.00,"0804","0751",-13.00,0.00,0.00,0.00,129.00,120.00,594.00,
2016,2,4,26,2,"DL","N557NW","2366",10397,"ATL",11433,"DTW","0725","0721",-4.00,0.00,"0921","0919",-2.00,0.00,0.00,0.00,116.00,118.00,594.00,
2016,2,4,26,2,"DL","N917DN","2515",10397,"ATL",11433,"DTW","1620","1616",-4.00,0.00,"1822","1753",-29.00,0.00,0.00,0.00,122.00,97.00,594.00,
2016,2,4,26,2,"DL","N936DN","2554",13487,"MSP",10397,"ATL","0722","0718",-4.00,0.00,"1055","1038",-17.00,0.00,0.00,0.00,153.00,140.00,907.00,
2016,2,4,28,4,"DL","N1607B","425",12478,"JFK",10397,"ATL","1550","1602",12.00,0.00,"1834","1816",-18.00,0.00,0.00,0.00,164.00,134.00,760.00,
2016,2,4,28,4,"DL","N313US","478",10397,"ATL",12478,"JFK","1745","1749",4.00,0.00,"2015","2032",17.00,1.00,0.00,0.00,150.00,163.00,760.00,
2016,2,4,28,4,"DL","N712TW","499",12478,"JFK",14747,"SEA","0700","0700",0.00,0.00,"1025","0927",-58.00,0.00,0.00,0.00,385.00,327.00,2422.00,
2016,2,4,28,4,"DL","N3740C","629",10397,"ATL",11433,"DTW","0905","0903",-2.00,0.00,"1101","1042",-19.00,0.00,0.00,0.00,116.00,99.00,594.00,
2016,2,4,28,4,"DL","N952DL","748",10397,"ATL",11433,"DTW","1050","1047",-3.00,0.00,"1249","1236",-13.00,0.00,0.00,0.00,119.00,109.00,594.00,
2016,2,4,28,4,"DL","N960DN","785",13487,"MSP",10397,"ATL","1316","1312",-4.00,0.00,"1650","1626",-24.00,0.00,0.00,0.00,154.00,134.00,907.00,
2016,2,4,28,4,"DL","N948DN","850",11433,"DTW",10397,"ATL","1627","1625",-2.00,0.00,"1835","1811",-24.00,0.00,0.00,0.00,128.00,106.00,594.00,
2016,2,4,28,4,"DL","N822DN","945",13487,"MSP",11433,"DTW","0840","0838",-2.00,0.00,"1122","1128",6.00,0.00,0.00,0.00,102.00,110.00,528.00,
2016,2,4,28,4,"DL","N803DN","991",10397,"ATL",11433,"DTW","1205","1205",0.00,0.00,"1407","1402",-5.00,0.00,0.00,0.00,122.00,117.00,594.00,
2016,2,4,28,4,"DL","N366NB","1096",11433,"DTW",13487,"MSP","1200","1157",-3.00,0.00,"1257","1232",-25.00,0.00,0.00,0.00,117.00,95.00,528.00,
2016,2,4,28,4,"DL","N594NW","1152",13487,"MSP",10397,"ATL","1500","1456",-4.00,0.00,"1826","1813",-13.00,0.00,0.00,0.00,146.00,137.00,907.00,
2016,2,4,28,4,"DL","N803DN","1271",11433,"DTW",10397,"ATL","1520","1524",4.00,0.00,"1724","1705",-19.00,0.00,0.00,0.00,124.00,101.00,594.00,
2016,2,4,27,3,"DL","N803DN","991",10397,"ATL",11433,"DTW","1205","1204",-1.00,0.00,"1407","1402",-5.00,0.00,0.00,0.00,122.00,118.00,594.00,
2016,2,4,27,3,"DL","N315NB","1096",11433,"DTW",13487,"MSP","1200","1156",-4.00,0.00,"1257","1233",-24.00,0.00,0.00,0.00,117.00,97.00,528.00,
2016,2,4,27,3,"DL","N851NW","1152",13487,"MSP",10397,"ATL","1500","1503",3.00,0.00,"1826","1842",16.00,1.00,0.00,0.00,146.00,159.00,907.00,
2016,2,4,27,3,"DL","N851NW","2146",10397,"ATL",13487,"MSP","1931","2009",38.00,1.00,"2115","2127",12.00,0.00,0.00,0.00,164.00,138.00,907.00,
2016,2,4,27,3,"DL","N346NB","2205",12478,"JFK",13487,"MSP","0810","0835",25.00,1.00,"1033","1049",16.00,1.00,0.00,0.00,203.00,194.00,1029.00,
2016,2,4,27,3,"DL","N921DN","2324",11433,"DTW",10397,"ATL","0959","0955",-4.00,0.00,"1204","1149",-15.00,0.00,0.00,0.00,125.00,114.00,594.00,
2016,2,4,27,3,"DL","N709TW","2413",14747,"SEA",12478,"JFK","1127","1126",-1.00,0.00,"1950","2005",15.00,1.00,0.00,0.00,323.00,339.00,2422.00,
2016,2,4,27,3,"DL","N808DN","2522",14747,"SEA",11433,"DTW","1402","1356",-6.00,0.00,"2114","2130",16.00,1.00,0.00,0.00,252.00,274.00,1927.00,
2016,2,4,27,3,"DL","N806DN","2563",14747,"SEA",13487,"MSP","1520","1519",-1.00,0.00,"2036","2052",16.00,1.00,0.00,0.00,196.00,213.00,1399.00,
2016,2,4,27,3,"DL","N925DN","2807",11433,"DTW",10397,"ATL","1910","1907",-3.00,0.00,"2118","2059",-19.00,0.00,0.00,0.00,128.00,112.00,594.00,
2016,2,4,27,3,"DL","N855DN","2830",12478,"JFK",14747,"SEA","1925","1918",-7.00,0.00,"2250","2221",-29.00,0.00,0.00,0.00,385.00,363.00,2422.00,
2016,2,4,28,4,"DL","N320NB","52",11433,"DTW",13487,"MSP","0830","0827",-3.00,0.00,"0930","0901",-29.00,0.00,0.00,0.00,120.00,94.00,528.00,
2016,2,4,28,4,"DL","N381DN","281",11433,"DTW",14747,"SEA","0855","0851",-4.00,0.00,"1104","1018",-46.00,0.00,0.00,0.00,309.00,267.00,1927.00,
2016,2,4,28,4,"DL","N914DN","2324",11433,"DTW",10397,"ATL","0959","0958",-1.00,0.00,"1204","1143",-21.00,0.00,0.00,0.00,125.00,105.00,594.00,
2016,2,4,28,4,"DL","N712TW","2413",14747,"SEA",12478,"JFK","1127","1128",1.00,0.00,"1950","1957",7.00,0.00,0.00,0.00,323.00,329.00,2422.00,
2016,2,4,28,4,"DL","N944DN","2515",10397,"ATL",11433,"DTW","1620","1619",-1.00,0.00,"1822","1806",-16.00,0.00,0.00,0.00,122.00,107.00,594.00,
2016,2,4,28,4,"DL","N934DL","2548",13487,"MSP",10397,"ATL","1113","1119",6.00,0.00,"1439","1436",-3.00,0.00,0.00,0.00,146.00,137.00,907.00,
2016,2,4,28,4,"DL","N848DN","2609",10397,"ATL",14747,"SEA","0810","0814",4.00,0.00,"1045","1035",-10.00,0.00,0.00,0.00,335.00,321.00,2182.00,
2016,2,4,27,3,"DL","N335NB","2032",13487,"MSP",12478,"JFK","0700","0654",-6.00,0.00,"1045","1026",-19.00,0.00,0.00,0.00,165.00,152.00,1029.00,
2016,2,4,28,4,"DL","N934DL","1529",11433,"DTW",13487,"MSP","1000","0956",-4.00,0.00,"1100","1035",-25.00,0.00,0.00,0.00,120.00,99.00,528.00,
2016,2,4,28,4,"DL","N596NW","1630",13487,"MSP",14747,"SEA","0920","0919",-1.00,0.00,"1117","1052",-25.00,0.00,0.00,0.00,237.00,213.00,1399.00,
2016,2,4,28,4,"DL","N702TW","1680",14747,"SEA",12478,"JFK","1450","1445",-5.00,0.00,"2305","2317",12.00,0.00,0.00,0.00,315.00,332.00,2422.00,
2016,2,4,28,4,"DL","N856DN","1768",14747,"SEA",13487,"MSP","0845","0843",-2.00,0.00,"1400","1409",9.00,0.00,0.00,0.00,195.00,206.00,1399.00,
2016,2,4,28,4,"DL","N3733Z","1991",13487,"MSP",10397,"ATL","0520","0517",-3.00,0.00,"0845","0855",10.00,0.00,0.00,0.00,145.00,158.00,907.00,
2016,2,4,28,4,"DL","N922DX","2074",10397,"ATL",13487,"MSP","1750","1747",-3.00,0.00,"1936","1940",4.00,0.00,0.00,0.00,166.00,173.00,907.00,
2016,2,4,28,4,"DL","N912DL","2173",10397,"ATL",11433,"DTW","1905","1928",23.00,1.00,"2106","2123",17.00,1.00,0.00,0.00,121.00,115.00,594.00,
2016,2,4,28,4,"DL","N586NW","2266",13487,"MSP",10397,"ATL","0630","0625",-5.00,0.00,"0959","0950",-9.00,0.00,0.00,0.00,149.00,145.00,907.00,
2016,2,4,29,5,"DL","N3742C","940",11433,"DTW",14747,"SEA","1737","1732",-5.00,0.00,"1945","1902",-43.00,0.00,0.00,0.00,308.00,270.00,1927.00,
2016,2,4,29,5,"DL","N347NB","987",13487,"MSP",11433,"DTW","1946","1945",-1.00,0.00,"2227","2215",-12.00,0.00,0.00,0.00,101.00,90.00,528.00,
2016,2,4,29,5,"DL","N823DN","1089",10397,"ATL",13487,"MSP","1505","1503",-2.00,0.00,"1645","1627",-18.00,0.00,0.00,0.00,160.00,144.00,907.00,
2016,2,4,29,5,"DL","N906DA","1122",10397,"ATL",13487,"MSP","1205","1224",19.00,1.00,"1345","1350",5.00,0.00,0.00,0.00,160.00,146.00,907.00,
2016,2,4,29,5,"DL","N951DN","1267",10397,"ATL",11433,"DTW","1805","1806",1.00,0.00,"2009","2013",4.00,0.00,0.00,0.00,124.00,127.00,594.00,
2016,2,4,29,5,"DL","N388DA","1340",14747,"SEA",13487,"MSP","0107","0059",-8.00,0.00,"0614","0612",-2.00,0.00,0.00,0.00,187.00,193.00,1399.00,
2016,2,4,29,5,"DL","N856DN","1397",13487,"MSP",14747,"SEA","1420","1420",0.00,0.00,"1605","1536",-29.00,0.00,0.00,0.00,225.00,196.00,1399.00,
2016,2,4,29,5,"DL","N908DA","1520",10397,"ATL",13487,"MSP","2210","2212",2.00,0.00,"2352","2344",-8.00,0.00,0.00,0.00,162.00,152.00,907.00,
2016,2,4,29,5,"DL","N823DN","1598",14747,"SEA",10397,"ATL","0630","0625",-5.00,0.00,"1410","1406",-4.00,0.00,0.00,0.00,280.00,281.00,2182.00,
2016,2,4,29,5,"DL","N324NB","1653",11433,"DTW",13487,"MSP","0830","0826",-4.00,0.00,"0930","0916",-14.00,0.00,0.00,0.00,120.00,110.00,528.00,
2016,2,4,30,6,"DL","N398DA","1340",14747,"SEA",13487,"MSP","0107","0108",1.00,0.00,"0612","0621",9.00,0.00,0.00,0.00,185.00,193.00,1399.00,
2016,2,4,30,6,"DL","N947DN","1476",13487,"MSP",11433,"DTW","1405","1404",-1.00,0.00,"1645","1637",-8.00,0.00,0.00,0.00,100.00,93.00,528.00,
2016,2,4,30,6,"DL","N315NB","1529",11433,"DTW",13487,"MSP","1000","1000",0.00,0.00,"1055","1042",-13.00,0.00,0.00,0.00,115.00,102.00,528.00,
2016,2,4,30,6,"DL","N853DN","1598",14747,"SEA",10397,"ATL","0630","0629",-1.00,0.00,"1409","1419",10.00,0.00,0.00,0.00,279.00,290.00,2182.00,
2016,2,4,30,6,"DL","N586NW","1667",14747,"SEA",13487,"MSP","0650","0648",-2.00,0.00,"1205","1204",-1.00,0.00,0.00,0.00,195.00,196.00,1399.00,
